feedback_id,visitor_id,event_id,institution_id,rating,text,sentiment,data_source
FB_01412,VIS_02036,EV_0002,INST_001,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01413,VIS_01468,EV_0182,INST_015,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01414,VIS_01253,EV_0073,INST_006,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01415,VIS_01969,EV_0103,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01416,VIS_02353,EV_0008,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_01417,VIS_04561,EV_0049,INST_005,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01418,VIS_03776,EV_0144,INST_012,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01419,VIS_02688,EV_0222,INST_018,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01420,VIS_02084,EV_0125,INST_011,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01421,VIS_00948,EV_0082,INST_007,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01422,VIS_02593,EV_0030,INST_002,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01423,VIS_02231,EV_0093,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01424,VIS_00939,EV_0167,INST_014,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01425,VIS_00337,EV_0058,INST_006,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01426,VIS_01877,EV_0195,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_01427,VIS_01955,EV_0109,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01428,VIS_03231,EV_0085,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01429,VIS_04964,EV_0055,INST_005,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01430,VIS_02502,EV_0164,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01431,VIS_04215,EV_0064,INST_006,4,Интересная программа и хороший формат.,positive,synthetic
FB_01432,VIS_00619,EV_0151,INST_014,4,Интересная программа и хороший формат.,positive,synthetic
FB_01433,VIS_01359,EV_0026,INST_002,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01434,VIS_02855,EV_0174,INST_014,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01435,VIS_00687,EV_0105,INST_007,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01436,VIS_04356,EV_0202,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01437,VIS_02321,EV_0100,INST_007,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01438,VIS_02263,EV_0097,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01439,VIS_01795,EV_0002,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01440,VIS_02325,EV_0217,INST_018,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01441,VIS_03576,EV_0134,INST_011,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01442,VIS_01026,EV_0098,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01443,VIS_03424,EV_0009,INST_001,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01444,VIS_02698,EV_0193,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01445,VIS_00529,EV_0121,INST_010,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01446,VIS_00178,EV_0097,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01447,VIS_01367,EV_0137,INST_011,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01448,VIS_02185,EV_0220,INST_018,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01449,VIS_00306,EV_0209,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01450,VIS_00540,EV_0184,INST_015,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01451,VIS_02593,EV_0055,INST_005,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01452,VIS_00191,EV_0011,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01453,VIS_00011,EV_0169,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01454,VIS_04810,EV_0221,INST_018,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01455,VIS_04911,EV_0051,INST_005,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01456,VIS_03974,EV_0213,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01457,VIS_01920,EV_0015,INST_001,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01458,VIS_01949,EV_0220,INST_018,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01459,VIS_02501,EV_0088,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01460,VIS_02696,EV_0009,INST_001,4,Интересная программа и хороший формат.,positive,synthetic
FB_01461,VIS_02072,EV_0149,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01462,VIS_00628,EV_0064,INST_006,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01463,VIS_04327,EV_0050,INST_005,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01464,VIS_02879,EV_0161,INST_014,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01465,VIS_02535,EV_0157,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01466,VIS_04884,EV_0114,INST_009,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01467,VIS_01279,EV_0224,INST_019,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01468,VIS_04575,EV_0001,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01469,VIS_02190,EV_0163,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01470,VIS_01410,EV_0005,INST_001,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01471,VIS_03556,EV_0203,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01472,VIS_03288,EV_0142,INST_012,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01473,VIS_04149,EV_0048,INST_004,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01474,VIS_03113,EV_0027,INST_002,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01475,VIS_02197,EV_0061,INST_006,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01476,VIS_04876,EV_0182,INST_015,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01477,VIS_03466,EV_0112,INST_009,5,Интересная программа и хороший формат.,positive,synthetic
FB_01478,VIS_04503,EV_0045,INST_004,5,Интересная программа и хороший формат.,positive,synthetic
FB_01479,VIS_03830,EV_0032,INST_002,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01480,VIS_04894,EV_0223,INST_018,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01481,VIS_00737,EV_0019,INST_001,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01482,VIS_00601,EV_0058,INST_006,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01483,VIS_00263,EV_0133,INST_011,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01484,VIS_00525,EV_0020,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_01485,VIS_01783,EV_0137,INST_011,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01486,VIS_02907,EV_0155,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01487,VIS_02898,EV_0140,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01488,VIS_02961,EV_0148,INST_012,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01489,VIS_02466,EV_0140,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01490,VIS_01530,EV_0074,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01491,VIS_01906,EV_0211,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01492,VIS_00133,EV_0032,INST_002,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01493,VIS_01103,EV_0195,INST_017,4,Интересная программа и хороший формат.,positive,synthetic
FB_01494,VIS_02730,EV_0064,INST_006,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01495,VIS_02423,EV_0064,INST_006,4,Интересная программа и хороший формат.,positive,synthetic
FB_01496,VIS_01296,EV_0116,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01497,VIS_03525,EV_0212,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01498,VIS_03861,EV_0147,INST_012,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01499,VIS_01236,EV_0194,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01500,VIS_04985,EV_0219,INST_018,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01501,VIS_04094,EV_0014,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01502,VIS_00849,EV_0005,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_01503,VIS_02382,EV_0067,INST_006,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01504,VIS_00975,EV_0130,INST_011,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01505,VIS_04255,EV_0100,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01506,VIS_03994,EV_0044,INST_004,4,Интересная программа и хороший формат.,positive,synthetic
FB_01507,VIS_04894,EV_0080,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_01508,VIS_04773,EV_0155,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01509,VIS_01594,EV_0211,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01510,VIS_03611,EV_0214,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01511,VIS_04094,EV_0202,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01512,VIS_01330,EV_0049,INST_005,5,Интересная программа и хороший формат.,positive,synthetic
FB_01513,VIS_03519,EV_0202,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01514,VIS_04324,EV_0208,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01515,VIS_04123,EV_0139,INST_012,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01516,VIS_03058,EV_0171,INST_014,4,Интересная программа и хороший формат.,positive,synthetic
FB_01517,VIS_02173,EV_0205,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01518,VIS_03019,EV_0144,INST_012,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01519,VIS_01083,EV_0043,INST_004,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01520,VIS_00272,EV_0129,INST_011,4,Интересная программа и хороший формат.,positive,synthetic
FB_01521,VIS_00558,EV_0202,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01522,VIS_04554,EV_0121,INST_010,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01523,VIS_03733,EV_0073,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01524,VIS_01714,EV_0144,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01525,VIS_01377,EV_0203,INST_017,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01526,VIS_00113,EV_0077,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_01527,VIS_01704,EV_0207,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01528,VIS_04695,EV_0101,INST_007,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01529,VIS_02326,EV_0205,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01530,VIS_04432,EV_0089,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01531,VIS_01145,EV_0218,INST_018,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01532,VIS_03484,EV_0097,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_01533,VIS_00056,EV_0126,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01534,VIS_01397,EV_0197,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01535,VIS_00756,EV_0089,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01536,VIS_04300,EV_0029,INST_002,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01537,VIS_02492,EV_0111,INST_009,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01538,VIS_01286,EV_0012,INST_001,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01539,VIS_03708,EV_0206,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01540,VIS_02576,EV_0166,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01541,VIS_01696,EV_0013,INST_001,4,Интересная программа и хороший формат.,positive,synthetic
FB_01542,VIS_03600,EV_0018,INST_001,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01543,VIS_03964,EV_0158,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_01544,VIS_01607,EV_0184,INST_015,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01545,VIS_04659,EV_0209,INST_017,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01546,VIS_00113,EV_0218,INST_018,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01547,VIS_04943,EV_0108,INST_009,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01548,VIS_00111,EV_0026,INST_002,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01549,VIS_03076,EV_0182,INST_015,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01550,VIS_04875,EV_0131,INST_011,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01551,VIS_02826,EV_0212,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01552,VIS_01208,EV_0224,INST_019,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01553,VIS_00849,EV_0007,INST_001,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01554,VIS_02874,EV_0039,INST_003,5,Интересная программа и хороший формат.,positive,synthetic
FB_01555,VIS_00491,EV_0120,INST_010,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01556,VIS_00286,EV_0021,INST_001,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01557,VIS_01132,EV_0223,INST_018,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01558,VIS_03713,EV_0007,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01559,VIS_04499,EV_0056,INST_006,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01560,VIS_03042,EV_0099,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01561,VIS_03386,EV_0217,INST_018,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01562,VIS_02268,EV_0027,INST_002,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01563,VIS_03960,EV_0118,INST_010,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01564,VIS_01308,EV_0055,INST_005,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01565,VIS_00752,EV_0198,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01566,VIS_02131,EV_0191,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01567,VIS_01295,EV_0009,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01568,VIS_01545,EV_0008,INST_001,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01569,VIS_04108,EV_0012,INST_001,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01570,VIS_04776,EV_0144,INST_012,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01571,VIS_00296,EV_0123,INST_010,5,Интересная программа и хороший формат.,positive,synthetic
FB_01572,VIS_04268,EV_0127,INST_011,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01573,VIS_03887,EV_0059,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01574,VIS_04397,EV_0161,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01575,VIS_04516,EV_0009,INST_001,4,Интересная программа и хороший формат.,positive,synthetic
FB_01576,VIS_00907,EV_0022,INST_001,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01577,VIS_03137,EV_0123,INST_010,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01578,VIS_04894,EV_0214,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01579,VIS_01242,EV_0169,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01580,VIS_04775,EV_0127,INST_011,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01581,VIS_03251,EV_0205,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01582,VIS_01585,EV_0083,INST_007,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01583,VIS_02536,EV_0182,INST_015,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01584,VIS_00245,EV_0146,INST_012,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01585,VIS_00258,EV_0004,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_01586,VIS_04628,EV_0007,INST_001,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01587,VIS_01548,EV_0143,INST_012,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01588,VIS_00209,EV_0123,INST_010,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01589,VIS_04123,EV_0142,INST_012,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01590,VIS_04408,EV_0103,INST_007,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01591,VIS_01274,EV_0088,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01592,VIS_04641,EV_0162,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01593,VIS_02276,EV_0170,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01594,VIS_00565,EV_0098,INST_007,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01595,VIS_04092,EV_0033,INST_002,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01596,VIS_01759,EV_0122,INST_010,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01597,VIS_04448,EV_0048,INST_004,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01598,VIS_00887,EV_0191,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01599,VIS_04764,EV_0105,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01600,VIS_02526,EV_0174,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01601,VIS_03867,EV_0153,INST_014,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01602,VIS_00620,EV_0062,INST_006,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01603,VIS_00046,EV_0017,INST_001,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01604,VIS_02182,EV_0003,INST_001,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01605,VIS_04230,EV_0020,INST_001,1,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01606,VIS_00700,EV_0132,INST_011,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01607,VIS_00988,EV_0194,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01608,VIS_03488,EV_0003,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_01609,VIS_04149,EV_0070,INST_006,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01610,VIS_01375,EV_0184,INST_015,5,Интересная программа и хороший формат.,positive,synthetic
FB_01611,VIS_01785,EV_0005,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01612,VIS_04538,EV_0209,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01613,VIS_03678,EV_0163,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01614,VIS_01670,EV_0125,INST_011,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01615,VIS_04256,EV_0116,INST_009,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01616,VIS_04935,EV_0182,INST_015,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01617,VIS_01524,EV_0212,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01618,VIS_04762,EV_0040,INST_003,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01619,VIS_00367,EV_0208,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01620,VIS_04726,EV_0206,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01621,VIS_04328,EV_0198,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01622,VIS_02138,EV_0177,INST_014,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01623,VIS_02946,EV_0205,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_01624,VIS_03618,EV_0197,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01625,VIS_01841,EV_0132,INST_011,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01626,VIS_01999,EV_0037,INST_003,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01627,VIS_01028,EV_0115,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01628,VIS_01271,EV_0028,INST_002,5,Интересная программа и хороший формат.,positive,synthetic
FB_01629,VIS_00352,EV_0100,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_01630,VIS_00433,EV_0181,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01631,VIS_04835,EV_0213,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01632,VIS_01060,EV_0123,INST_010,4,Интересная программа и хороший формат.,positive,synthetic
FB_01633,VIS_00111,EV_0198,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01634,VIS_01034,EV_0087,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_01635,VIS_04417,EV_0097,INST_007,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01636,VIS_01494,EV_0012,INST_001,2,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01637,VIS_01075,EV_0020,INST_001,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01638,VIS_00448,EV_0112,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01639,VIS_04766,EV_0060,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01640,VIS_01047,EV_0024,INST_001,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01641,VIS_04189,EV_0212,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01642,VIS_02325,EV_0216,INST_018,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01643,VIS_04763,EV_0197,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01644,VIS_03609,EV_0144,INST_012,5,Интересная программа и хороший формат.,positive,synthetic
FB_01645,VIS_02366,EV_0120,INST_010,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01646,VIS_01707,EV_0058,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_01647,VIS_04326,EV_0133,INST_011,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01648,VIS_01942,EV_0043,INST_004,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01649,VIS_02026,EV_0189,INST_017,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01650,VIS_04726,EV_0199,INST_017,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01651,VIS_03331,EV_0035,INST_002,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01652,VIS_03981,EV_0145,INST_012,4,Интересная программа и хороший формат.,positive,synthetic
FB_01653,VIS_04159,EV_0164,INST_014,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01654,VIS_03039,EV_0155,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_01655,VIS_03398,EV_0182,INST_015,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01656,VIS_01766,EV_0203,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01657,VIS_02271,EV_0094,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_01658,VIS_03154,EV_0212,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01659,VIS_02137,EV_0206,INST_017,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01660,VIS_01345,EV_0068,INST_006,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01661,VIS_04774,EV_0138,INST_012,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01662,VIS_02340,EV_0212,INST_017,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01663,VIS_04983,EV_0018,INST_001,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01664,VIS_04393,EV_0209,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01665,VIS_04831,EV_0002,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01666,VIS_04219,EV_0166,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_01667,VIS_03175,EV_0151,INST_014,4,Отличная организация и приятная атмосфера.,positive,synthetic
